Date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death
2021-09-01,OR,328184,328184.0,0.0,1993,0.0,3771
2022-03-01,MN,1425032,,,419,50.0,12538
2021-09-01,VA,781745,593237.0,188508.0,3578,1449.0,11912
2020-07-01,DC,11076,,,50,0.0,574
2022-05-01,RI,354473,,,309,0.0,3540
2020-02-01,LA,0,,,0,,0
2022-03-01,MN,1417811,,,0,0.0,12373
2021-09-01,WY,87866,71424.0,16442.0,515,152.0,955
2020-02-01,MN,0,,,0,,0
2020-03-01,OR,65,,,18,,1
2021-01-01,LA,346829,,,5398,883.0,7873
2020-03-01,OR,47,,,8,,1
2020-11-01,LA,198531,,,3829,1622.0,6097
2022-02-01,NJ,2155400,1862636.0,292764.0,0,0.0,32647
2021-05-01,FSM,1,1.0,0.0,0,0.0,0
2020-05-01,VA,25070,23889.0,1181.0,1874,71.0,850
2020-07-01,MN,45013,,,666,0.0,1573
2022-02-01,NJ,2161190,1867368.0,293822.0,1167,164.0,32800
2020-02-01,VA,0,,,0,,0
2020-12-01,VA,344345,289732.0,54613.0,4048,1532.0,4984
2021-11-01,VA,944138,699502.0,244636.0,0,0.0,14355
2021-02-01,FSM,1,1.0,0.0,0,0.0,0
2022-01-01,VA,1351430,966637.0,384793.0,17218,4769.0,15804
2021-12-01,KY,878294,612191.0,266103.0,7188,2725.0,12977
2021-02-01,VA,547424,434413.0,113011.0,3215,886.0,6996
2020-03-01,DC,71,,,32,,0
2021-09-01,SC,842012,681695.0,160317.0,3249,916.0,12003
2022-02-01,KY,1258842,864688.0,394154.0,6097,2321.0,14575
2020-10-01,AZ,241306,235774.0,5532.0,1044,17.0,5905
2022-04-01,MN,1443859,,,0,0.0,12752
2020-10-01,WY,9311,7924.0,1387.0,286,35.0,57
2020-03-01,VA,114,,,20,,2
2021-07-01,RI,145478,,,96,0.0,2737
2021-06-01,VA,677530,527284.0,150246.0,105,14.0,11283
2020-04-01,LA,26140,,,342,-59.0,1601
2021-06-01,DC,49355,,,8,0.0,1141
2021-08-01,WY,66453,55360.0,11093.0,253,60.0,786
2021-05-01,OR,190804,190804.0,0.0,818,0.0,2528
2020-02-01,RI,0,,,0,,0
2020-03-01,NJ,0,,,0,,0
2022-03-01,SC,1466207,1153257.0,312950.0,211,58.0,17383
2022-02-01,OR,685953,685953.0,0.0,1542,0.0,6456
2020-02-01,MN,0,,,0,,0
2021-09-01,LA,696900,,,2625,713.0,12707
2021-12-01,OR,421263,421263.0,0.0,0,0.0,5655
2021-09-01,SC,755717,614553.0,141164.0,6349,1445.0,10822
2020-05-01,NJ,159196,,,1673,14.0,11531
2021-04-01,OR,165524,165524.0,0.0,512,0.0,2385
2020-06-01,VA,58465,55949.0,2516.0,471,26.0,1620
2020-02-01,RI,0,,,0,,0
2020-05-01,LA,32116,,,235,0.0,2347
2020-03-01,OR,24,,,5,,0
2020-09-01,DC,14186,,,51,0.0,611
2021-01-01,DC,36414,,,282,0.0,907
2020-02-01,LA,0,,,0,,0
2020-10-01,RI,31247,,,577,0.0,1200
2020-12-01,NJ,461335,,,4806,551.0,18080
2021-12-01,FSM,7,7.0,0.0,0,0.0,0
2020-03-01,AZ,326,,,73,,5
2022-04-01,LA,1171633,,,196,53.0,17223
2021-10-01,LA,757739,,,770,383.0,14506
2022-05-01,LA,1177409,,,610,168.0,17290
2021-02-01,DC,38348,,,67,0.0,965
2021-03-01,LA,443069,,,0,0.0,10087
2020-02-01,VA,0,,,0,,0
2020-03-01,RI,107,,,23,0.0,0
2020-03-01,VA,2,,,2,,0
2022-05-01,NJ,2295482,1975972.0,319510.0,4393,1084.0,33503
2021-01-01,DC,30750,,,268,0.0,808
2020-05-01,MN,23531,,,1067,0.0,1006
2022-04-01,NJ,2237831,1929717.0,308114.0,2797,429.0,33363
2020-10-01,RI,25040,,,229,0.0,1129
2021-04-01,RI,137657,,,198,0.0,2650
2020-11-01,DC,20736,,,220,0.0,677
2020-09-01,MN,78966,,,0,0.0,1899
2022-02-01,KY,1290941,882560.0,408381.0,3269,1553.0,14961
2021-05-01,OR,200210,200210.0,0.0,426,0.0,2660
2020-08-01,NJ,187037,,,391,23.0,15869
2021-07-01,OR,214869,214869.0,0.0,606,0.0,2836
2021-10-01,AZ,1114061,1018953.0,95108.0,2702,390.0,20319
2021-11-01,AZ,1179072,1073315.0,105757.0,3552,907.0,21290
2020-09-01,WY,3911,3311.0,600.0,45,16.0,41
2021-06-01,NJ,1022830,892611.0,130219.0,150,24.0,26437
2021-05-01,VA,675538,525569.0,149969.0,146,24.0,11186
2021-09-01,KY,688471,495637.0,192834.0,3232,1173.0,10333
2020-09-01,KY,59293,52205.0,7088.0,324,97.0,1295
2021-04-01,VA,650982,506221.0,144761.0,1374,572.0,10654
2021-10-01,VA,878518,656694.0,221824.0,1897,620.0,12955
2020-04-01,AZ,1598,,,185,,32
2021-09-01,RI,158155,,,321,0.0,2797
2021-01-01,FSM,1,1.0,0.0,0,0.0,0
2021-07-01,KY,464260,347595.0,116665.0,393,122.0,7952
2021-06-01,VA,676041,526049.0,149992.0,258,105.0,11216
2021-05-01,NJ,1011752,883825.0,127927.0,646,93.0,25998
2020-07-01,NJ,173874,,,418,32.0,15164
2022-01-01,VA,1464850,1046280.0,418570.0,0,0.0,15894
2021-01-01,AZ,728322,683743.0,44579.0,5324,480.0,12239
2022-01-01,AZ,1666191,1488868.0,177323.0,20497,1493.0,25416
2020-12-01,VA,333576,282407.0,51169.0,3999,745.0,4854
2021-08-01,SC,710325,579969.0,130356.0,4455,1037.0,10461
2021-07-01,KY,464610,347779.0,116831.0,350,166.0,7957
2021-05-01,AZ,874065,809286.0,64779.0,619,91.0,17480
2020-02-01,NJ,0,,,0,,0
2021-04-01,SC,564211,473626.0,90585.0,966,343.0,9254
2021-12-01,KY,849122,594306.0,254816.0,2253,599.0,12797
2021-03-01,AZ,827862,771249.0,56613.0,783,94.0,16328
2021-09-01,LA,701046,,,1382,307.0,12758
2020-06-01,NJ,168069,,,353,30.0,12727
2020-12-01,OR,76654,74934.0,1720.0,1223,0.0,936
2020-08-01,FSM,0,0.0,0.0,0,0.0,0
2021-03-01,OR,160050,160050.0,0.0,262,0.0,2346
2021-03-01,OR,162016,162016.0,0.0,310,0.0,2367
2021-01-01,RI,102749,,,728,0.0,2052
2021-04-01,SC,571653,478455.0,93198.0,770,219.0,9328
2020-04-01,LA,27329,,,218,0.0,1801
2021-12-01,SC,932542,748233.0,184309.0,1150,356.0,14435
2021-04-01,RI,140112,,,332,0.0,2667
2022-05-01,AZ,2025435,1790176.0,235259.0,0,0.0,30189
2020-02-01,FSM,0,,,0,,0
2021-04-01,AZ,857347,795021.0,62326.0,896,141.0,17238
2020-05-01,NJ,123736,,,2531,4.0,7742
2021-07-01,MN,605660,,,111,21.0,7703
2020-10-01,VA,149687,141850.0,7837.0,966,106.0,3250
2021-09-01,WY,81036,66286.0,14750.0,393,51.0,879
2020-11-01,VA,233618,208170.0,25448.0,3173,636.0,4054
2021-08-01,LA,590446,,,5517,1440.0,11260
2021-09-01,DC,57771,,,229,0.0,1165
2021-11-01,LA,763628,,,495,196.0,14662
2021-10-01,OR,346480,346480.0,0.0,1136,0.0,4117
2022-01-01,RI,286026,,,5488,0.0,3175
2022-03-01,OR,701729,701729.0,0.0,531,0.0,6975
2021-04-01,OR,167128,167128.0,0.0,246,0.0,2394
2021-05-01,RI,142159,,,162,0.0,2687
2020-09-01,RI,22237,,,112,0.0,1084
2020-05-01,NJ,140037,,,1428,15.0,9310
2021-12-01,AZ,1336806,1204110.0,132696.0,2745,447.0,23519
2020-07-01,SC,37673,37506.0,167.0,1990,12.0,741
2020-04-01,LA,13010,,,514,,477
2022-04-01,FSM,7,7.0,0.0,0,0.0,0
2020-06-01,LA,40452,,,536,111.0,2801
2021-05-01,AZ,875195,810199.0,64996.0,590,80.0,17509
2020-04-01,FSM,0,,,0,,0
2020-03-01,OR,15,,,1,,0
2020-03-01,MN,287,,,25,,1
2021-06-01,VA,678909,528533.0,150376.0,260,34.0,11367
2021-08-01,RI,153227,,,367,0.0,2763
2020-02-01,OR,0,,,0,,0
2020-06-01,WY,1060,841.0,219.0,10,1.0,18
2020-05-01,OR,3927,3842.0,85.0,39,-4.0,148
2021-09-01,FSM,7,7.0,0.0,0,0.0,0
2021-06-01,LA,477127,,,335,105.0,10677
2020-02-01,AZ,1,,,0,,0
2021-10-01,NJ,1158178,1006664.0,151514.0,1935,277.0,27465
2021-05-01,KY,452116,339809.0,112307.0,380,138.0,7683
2021-02-01,VA,561812,444150.0,117662.0,1882,489.0,7197
2020-02-01,NJ,0,,,0,,0
2020-04-01,LA,23928,,,348,0.0,1296
2020-08-01,DC,13409,,,55,0.0,601
2020-09-01,NJ,196189,,,346,41.0,15964
2020-06-01,FSM,0,0.0,0.0,0,0.0,0
2021-03-01,FSM,1,1.0,0.0,0,0.0,0
2020-08-01,NJ,193632,,,337,52.0,15914
2021-10-01,DC,63588,,,114,0.0,1186
2021-03-01,AZ,831090,773639.0,57451.0,1835,362.0,16464
2020-11-01,MN,295001,,,5698,165.0,3535
2021-03-01,LA,439543,,,541,145.0,9974
2020-05-01,OR,3864,3770.0,94.0,47,2.0,147
2021-10-01,DC,62375,,,109,0.0,1182
2020-06-01,NJ,169213,,,418,29.0,12835
2020-07-01,FSM,0,0.0,0.0,0,0.0,0
2022-02-01,VA,1593694,1136389.0,457305.0,4736,1506.0,17305
2021-03-01,MN,517881,,,1273,266.0,6914
2022-04-01,WY,156264,123223.0,33041.0,0,0.0,1796
2022-01-01,MN,1216734,,,0,0.0,11291
2020-12-01,VA,262730,229553.0,33177.0,3860,733.0,4260
2021-02-01,AZ,801551,747866.0,53685.0,1318,95.0,15063
2020-09-01,KY,63464,55515.0,7949.0,369,64.0,1354
2021-03-01,OR,162806,162806.0,0.0,421,0.0,2370
2021-11-01,FSM,7,7.0,0.0,0,0.0,0
2022-01-01,KY,1160305,801598.0,358707.0,14051,5626.0,13890
2021-09-01,FSM,7,7.0,0.0,0,0.0,0
2022-04-01,DC,139772,,,0,0.0,1333
2022-03-01,NJ,2170061,1874696.0,295365.0,1430,256.0,32966
2021-09-01,OR,320990,320990.0,0.0,2075,0.0,3682
2020-07-01,NJ,174815,,,245,36.0,15229
2021-06-01,RI,144662,,,30,0.0,2725
2020-07-01,SC,65981,65534.0,447.0,1998,41.0,1079
2020-06-01,OR,5820,5625.0,195.0,184,11.0,180
2020-01-01,NJ,0,,,0,,0
2021-10-01,RI,167206,,,283,0.0,2856
2020-03-01,SC,59,59.0,0.0,19,0.0,1
2021-03-01,SC,533352,453745.0,79607.0,620,175.0,8727
2022-03-01,KY,1317664,898667.0,418997.0,416,175.0,15592
2021-05-01,VA,673105,523822.0,149283.0,76,-27.0,11116
2020-10-01,WY,7802,6628.0,1174.0,191,39.0,54
2022-02-01,LA,1127276,,,4678,1556.0,15841
2021-10-01,VA,904297,673811.0,230486.0,1359,392.0,13432
2021-10-01,KY,732857,522583.0,210274.0,1423,519.0,11325
2020-03-01,NJ,4402,,,727,,62
2021-12-01,SC,933374,748852.0,184522.0,832,213.0,14437
2021-03-01,WY,55112,46676.0,8436.0,98,10.0,691
2022-03-01,KY,1320732,900653.0,420079.0,185,50.0,15717
2020-06-01,RI,15297,,,68,0.0,865
2022-04-01,WY,156167,123161.0,33006.0,0,0.0,1791
2021-11-01,SC,911610,733719.0,177891.0,821,280.0,14111
2021-02-01,FSM,1,1.0,0.0,0,0.0,0
2022-01-01,FSM,7,7.0,0.0,0,0.0,0
2022-03-01,LA,1167962,,,0,0.0,17076
2020-03-01,FSM,0,,,0,,0
2020-03-01,AZ,104,,,41,,1
2020-05-01,OR,3949,3861.0,88.0,22,3.0,148
2020-06-01,KY,14965,14282.0,683.0,249,25.0,643
2021-02-01,RI,110401,,,358,0.0,2167
2021-08-01,VA,715556,551047.0,164509.0,2361,875.0,11583
2020-03-01,RI,19,,,0,0.0,0
2021-03-01,SC,540929,458503.0,82426.0,1194,407.0,8897
2021-11-01,AZ,1220433,1107663.0,112770.0,3240,407.0,21736
2020-10-01,SC,173324,164617.0,8707.0,841,72.0,3819
2021-09-01,OR,330054,330054.0,0.0,1870,0.0,3791
2021-08-01,NJ,1057096,923673.0,133423.0,1844,85.0,26681
2021-07-01,RI,145008,,,46,0.0,2729
2021-12-01,KY,843874,590570.0,253304.0,3181,1069.0,12740
2021-06-01,OR,206250,206250.0,0.0,262,0.0,2748
2021-12-01,KY,851853,596315.0,255538.0,1687,570.0,12853
2022-02-01,KY,1272584,872838.0,399746.0,3702,1453.0,14716
2020-11-01,OR,52770,51050.0,1720.0,861,0.0,742
2021-09-01,RI,160259,,,369,0.0,2814
2021-04-01,DC,45037,,,105,0.0,1070
2021-04-01,DC,47378,,,55,0.0,1099
2020-03-01,NJ,178,,,80,,2
2021-09-01,VA,843212,632502.0,210710.0,3737,1242.0,12409
2020-09-01,WY,5016,4231.0,785.0,72,30.0,49
2020-06-01,AZ,31266,30957.0,309.0,1413,6.0,1127
2021-01-01,KY,354726,277206.0,77520.0,1387,445.0,6031
2021-02-01,SC,469397,407293.0,62104.0,1934,358.0,7314
2020-05-01,DC,6102,,,203,0.0,311
2021-03-01,DC,43595,,,107,0.0,1053
2022-04-01,OR,706687,706687.0,0.0,435,0.0,7296
2022-02-01,NJ,2131015,1842223.0,288792.0,1824,198.0,31966
2021-06-01,KY,460904,345446.0,115458.0,198,81.0,7891
2021-06-01,DC,49096,,,14,0.0,1136
2021-03-01,FSM,1,1.0,0.0,0,0.0,0
2021-10-01,VA,882437,659002.0,223435.0,3919,1611.0,12999
2020-01-01,NJ,0,,,0,,0
2022-01-01,AZ,1829406,1629084.0,200322.0,15610,1739.0,26001
2021-06-01,KY,457744,343455.0,114289.0,269,90.0,7805
2022-01-01,WY,135369,106504.0,28865.0,1874,355.0,1601
2020-02-01,AZ,1,,,0,,0
2022-03-01,NJ,2181398,1884054.0,297344.0,468,93.0,33106
2022-01-01,WY,144526,113832.0,30694.0,0,0.0,1625
2022-02-01,FSM,7,7.0,0.0,0,0.0,0
2020-05-01,AZ,8364,8364.0,0.0,402,0.0,348
2020-08-01,VA,105753,101451.0,4302.0,915,67.0,2381
2020-10-01,FSM,0,0.0,0.0,0,0.0,0
2021-10-01,NJ,1190439,1035316.0,155123.0,943,132.0,27863
2021-04-01,WY,56529,47860.0,8669.0,82,8.0,700
2020-11-01,RI,33394,,,497,0.0,1213
2021-07-01,AZ,895873,827217.0,68656.0,526,40.0,17961
2021-07-01,AZ,900636,831278.0,69358.0,807,142.0,18029
2021-06-01,VA,679472,528890.0,150582.0,141,57.0,11389
2021-11-01,LA,762659,,,810,264.0,14622
2022-01-01,NJ,2085385,1802164.0,283221.0,7127,1163.0,31093
2020-06-01,KY,12361,11848.0,513.0,200,26.0,570
2020-05-01,SC,11140,11140.0,0.0,219,0.0,458
2020-06-01,SC,18921,18921.0,0.0,838,0.0,598
2022-01-01,SC,1023996,813638.0,210358.0,8529,3038.0,14747
2021-10-01,KY,741789,528018.0,213771.0,849,229.0,11553
2021-10-01,WY,95620,77080.0,18540.0,483,208.0,1080
2020-02-01,NJ,0,,,0,,0
2021-01-01,AZ,575050,545506.0,29544.0,7209,789.0,9444
2021-10-01,MN,757301,,,950,128.0,8549
2021-12-01,NJ,1352812,1170437.0,182375.0,7095,481.0,28730
2021-05-01,LA,470685,,,354,105.0,10576
2021-07-01,KY,472307,352509.0,119798.0,934,325.0,8015
2021-12-01,KY,871106,607728.0,263378.0,7492,2961.0,12942
2021-12-01,DC,79565,,,0,0.0,1207
2021-03-01,VA,598468,470403.0,128065.0,1327,497.0,10154
2020-02-01,LA,0,,,0,,0
2021-07-01,RI,145172,,,54,0.0,2735
2021-03-01,LA,438557,,,992,381.0,9925
2021-12-01,WY,115638,91552.0,24086.0,0,0.0,1526
2022-04-01,SC,1474454,1158648.0,315806.0,138,9.0,17770
2022-01-01,KY,1125670,778939.0,346731.0,10263,2364.0,13767
2022-02-01,DC,134326,,,0,0.0,1317
2021-02-01,NJ,751065,669481.0,81584.0,3633,551.0,22497
2020-09-01,VA,137460,130960.0,6500.0,1101,104.0,2920
2020-10-01,MN,101366,,,1166,0.0,2112
2020-12-01,RI,71959,,,1063,0.0,1566
2021-10-01,FSM,7,7.0,0.0,0,0.0,0
2020-02-01,DC,0,,,0,,0
2020-09-01,RI,23452,,,105,0.0,1112
2020-02-01,VA,0,,,0,,0
2020-10-01,DC,16445,,,50,0.0,642
2020-05-01,LA,34183,,,280,0.0,2479
2021-10-01,WY,99007,79476.0,19531.0,440,135.0,1136
2020-07-01,NJ,177044,,,286,62.0,15560
2021-08-01,WY,66644,55508.0,11136.0,191,43.0,786
2020-02-01,FSM,0,,,0,,0
2021-07-01,FSM,5,5.0,0.0,0,0.0,0
2021-09-01,KY,645850,468122.0,177728.0,4919,1962.0,9679
2021-08-01,MN,631858,,,1346,203.0,7843
2021-08-01,RI,146868,,,83,0.0,2739
2021-02-01,MN,482978,,,1147,150.0,6530
2020-12-01,SC,252864,232963.0,19901.0,3636,451.0,4687
2021-01-01,AZ,618928,585473.0,33455.0,11204,757.0,10141
2020-06-01,MN,32467,,,792,0.0,1406
2021-06-01,VA,677672,527413.0,150259.0,142,13.0,11294
2021-09-01,WY,80643,65944.0,14699.0,813,208.0,879
2020-08-01,SC,122926,120067.0,2859.0,910,47.0,2715
2020-04-01,NJ,68824,,,4240,,2805
2020-07-01,KY,27060,25043.0,2017.0,534,85.0,820
2021-03-01,DC,42892,,,81,0.0,1046
2020-02-01,WY,0,,,0,,0
2021-10-01,RI,170763,,,249,0.0,2877
2020-06-01,KY,15227,14508.0,719.0,262,36.0,646
2021-06-01,FSM,1,1.0,0.0,0,0.0,0
2022-03-01,AZ,1992471,1762272.0,230199.0,0,0.0,28547
2022-03-01,OR,700361,700361.0,0.0,401,0.0,6899
2020-06-01,AZ,36711,36383.0,328.0,1015,11.0,1194
2021-06-01,MN,601881,,,236,48.0,7530
2021-04-01,SC,557560,469221.0,88339.0,1021,332.0,9170
2021-05-01,OR,196390,196390.0,0.0,508,0.0,2594
2022-03-01,AZ,1980769,1754308.0,226461.0,0,0.0,27708
2021-01-01,NJ,696829,623541.0,73288.0,4286,477.0,21484
2022-02-01,WY,154797,121992.0,32805.0,135,8.0,1718
2021-04-01,RI,140365,,,253,0.0,2668
2020-02-01,NJ,0,,,0,,0
2022-03-01,SC,1468512,1154741.0,313771.0,171,58.0,17591
2021-09-01,OR,285317,285317.0,0.0,1444,0.0,3285
2020-10-01,WY,6214,5289.0,925.0,131,12.0,53
2020-03-01,WY,26,,,2,,0
2021-04-01,AZ,851265,790076.0,61189.0,419,80.0,17109
2020-10-01,FSM,0,0.0,0.0,0,0.0,0
2020-01-01,RI,0,,,0,,0
2020-04-01,FSM,0,,,0,,0
2021-05-01,RI,141366,,,178,0.0,2680
2021-12-01,NJ,1269232,1100063.0,169169.0,4414,801.0,28452
2020-04-01,FSM,0,,,0,,0
2021-09-01,FSM,7,7.0,0.0,0,0.0,0
2021-04-01,WY,56873,48133.0,8740.0,0,0.0,701
2020-04-01,AZ,5251,5251.0,0.0,187,0.0,208
2020-07-01,VA,88904,85546.0,3358.0,911,65.0,2141
2022-04-01,SC,1471160,1156494.0,314666.0,217,82.0,17734
2020-11-01,LA,232245,,,1643,130.0,6407
2021-06-01,MN,605218,,,81,22.0,7680
2021-06-01,AZ,883314,816773.0,66541.0,277,55.0,17698
2021-06-01,WY,60447,50891.0,9556.0,83,32.0,720
2021-04-01,WY,56873,48133.0,8740.0,0,0.0,701
2021-04-01,AZ,860772,797934.0,62838.0,603,108.0,17282
2021-11-01,DC,66347,,,319,0.0,1196
2021-06-01,MN,604608,,,99,13.0,7642
2021-09-01,SC,826656,669857.0,156799.0,3870,739.0,11679
2022-04-01,OR,718630,718630.0,0.0,1125,0.0,7499
2022-04-01,DC,137603,,,0,0.0,1332
2021-01-01,WY,51152,43651.0,7501.0,130,38.0,596
2021-02-01,WY,52128,44469.0,7659.0,71,56.0,624
2020-03-01,RI,13,,,8,0.0,0
2021-06-01,LA,477453,,,326,82.0,10688
2021-01-01,VA,446550,362732.0,83818.0,7245,1858.0,5739
2021-10-01,KY,707700,506864.0,200836.0,2349,887.0,10746
2021-07-01,OR,210561,210561.0,0.0,166,0.0,2794
2020-06-01,OR,5237,5076.0,161.0,177,8.0,171
2020-08-01,MN,75214,,,1974,0.0,1865
2021-05-01,WY,59750,50391.0,9359.0,45,9.0,713
2020-11-01,VA,235943,209784.0,26159.0,2325,711.0,4058
2021-06-01,LA,480463,,,316,109.0,10728
2021-12-01,DC,90633,,,1868,0.0,1209
2021-08-01,OR,227967,227967.0,0.0,1068,0.0,2893
2020-07-01,NJ,175621,,,282,51.0,15448
2020-10-01,FSM,0,0.0,0.0,0,0.0,0
2020-10-01,LA,177726,,,0,0.0,5727
2020-02-01,DC,0,,,0,,0
2020-04-01,RI,654,,,61,0.0,14
2020-01-01,OR,0,,,0,,0
2022-03-01,VA,1653226,1179752.0,473474.0,1272,226.0,19212
2020-04-01,OR,826,,,90,,21
2021-06-01,FSM,1,1.0,0.0,0,0.0,0
2020-09-01,SC,136481,132257.0,4224.0,607,56.0,3065
2020-05-01,NJ,154434,,,1055,5.0,11133
2020-08-01,KY,44399,40088.0,4311.0,415,50.0,1040
2021-11-01,NJ,1218406,1058585.0,159821.0,1701,201.0,28172
2021-02-01,NJ,717835,641087.0,76748.0,4511,781.0,21964
2020-04-01,AZ,7648,7648.0,0.0,446,0.0,320
2022-01-01,WY,124986,98691.0,26295.0,1243,297.0,1588
2021-10-01,DC,63085,,,109,0.0,1183
2021-04-01,DC,45903,,,73,0.0,1084
2020-07-01,WY,2405,1972.0,433.0,58,9.0,25
2022-02-01,FSM,7,7.0,0.0,0,0.0,0
2021-08-01,LA,671237,,,6619,2808.0,12226
2020-10-01,WY,8665,7337.0,1328.0,290,42.0,57
2020-04-01,KY,4251,4173.0,78.0,126,2.0,247
2020-06-01,VA,52177,49785.0,2392.0,439,16.0,1514
2021-01-01,SC,341634,306604.0,35030.0,3434,994.0,5506
2020-08-01,FSM,0,0.0,0.0,0,0.0,0
2021-05-01,OR,185597,185597.0,0.0,785,0.0,2498
2020-03-01,AZ,253,,,101,,2
2021-11-01,LA,763628,,,0,0.0,14662
2021-09-01,VA,811775,612331.0,199444.0,2961,1041.0,12100
2021-04-01,VA,636862,496623.0,140239.0,1310,314.0,10486
2020-08-01,RI,19803,,,74,0.0,1027
2022-02-01,OR,679241,679241.0,0.0,4741,0.0,6373
2021-04-01,WY,57456,48584.0,8872.0,78,29.0,705
2022-02-01,NJ,2134058,1844784.0,289274.0,1904,452.0,32094
2021-01-01,AZ,690956,652603.0,38353.0,4848,357.0,11528
2021-04-01,DC,44932,,,125,0.0,1070
2021-02-01,MN,470803,,,898,110.0,6411
2021-09-01,FSM,7,7.0,0.0,0,0.0,0
2022-04-01,LA,1169915,,,235,40.0,17191
2021-02-01,RI,113620,,,375,0.0,2242
2021-08-01,AZ,937936,864149.0,73787.0,2289,332.0,18300
2021-12-01,AZ,1341377,1208182.0,133195.0,2395,272.0,23742
2022-01-01,OR,513391,513391.0,0.0,8659,0.0,5883
2021-05-01,KY,446051,335961.0,110090.0,339,86.0,7607
2020-12-01,WY,42118,36392.0,5726.0,456,46.0,351
2021-07-01,DC,49536,,,10,0.0,1144
2022-05-01,FSM,14,14.0,0.0,0,0.0,0
2020-10-01,SC,150149,144488.0,5661.0,756,86.0,3396
2020-08-01,RI,18692,,,124,0.0,1013
2020-05-01,SC,10921,10921.0,0.0,336,0.0,441
2021-11-01,KY,779158,549976.0,229182.0,2029,938.0,12070
2021-03-01,KY,414000,315621.0,98379.0,768,294.0,7091
2020-01-01,SC,0,,,0,,0
2021-11-01,KY,766202,542466.0,223736.0,654,208.0,11945
2020-08-01,WY,3000,2490.0,510.0,42,1.0,28
2021-04-01,DC,47040,,,99,0.0,1098
2020-11-01,MN,270157,,,7205,282.0,3297
2022-04-01,WY,156167,123161.0,33006.0,55,13.0,1791
2021-02-01,WY,54394,46076.0,8318.0,44,12.0,671
2022-03-01,MN,1420720,,,571,124.0,12428
2021-11-01,VA,971529,716564.0,254965.0,2413,782.0,14730
2020-11-01,NJ,354832,,,4822,727.0,16942
2020-11-01,AZ,327076,316999.0,10077.0,825,88.0,6639
2020-11-01,RI,50924,,,964,0.0,1337
2020-04-01,VA,7491,7406.0,85.0,602,85.0,231
2020-04-01,RI,6737,,,293,0.0,251
2020-05-01,VA,45398,43247.0,2151.0,791,43.0,1392
2021-04-01,VA,653326,508034.0,145292.0,1004,233.0,10675
2021-11-01,SC,900588,726151.0,174437.0,513,114.0,13789
2021-03-01,OR,157515,157515.0,0.0,230,0.0,2298
2020-04-01,FSM,0,0.0,0.0,0,0.0,0
2021-10-01,RI,170070,,,200,0.0,2875
2021-06-01,MN,604184,,,132,27.0,7620
2021-06-01,OR,208222,208222.0,0.0,86,0.0,2763
2020-10-01,WY,7092,6031.0,1061.0,193,28.0,54
2021-04-01,RI,132224,,,89,0.0,2623
2020-08-01,MN,57162,,,1215,0.0,1660
2021-07-01,SC,599788,496493.0,103295.0,160,42.0,9861
2022-02-01,DC,132820,,,192,0.0,1309
2022-03-01,VA,1668904,1196262.0,472642.0,816,-290.0,19692
2021-03-01,VA,590626,465240.0,125386.0,1251,371.0,9903
2020-08-01,SC,106946,105128.0,1818.0,1055,51.0,2180
2021-12-01,MN,921249,,,5307,1499.0,9678
2021-03-01,RI,120928,,,391,0.0,2527
2020-05-01,AZ,10526,10526.0,0.0,581,0.0,517
2020-04-01,KY,3406,3341.0,65.0,157,4.0,210
2021-02-01,WY,52627,44897.0,7730.0,9,45.0,624
2021-02-01,VA,559930,442757.0,117173.0,2034,477.0,7098
2021-02-01,NJ,758451,675713.0,82738.0,3277,672.0,22721
2021-05-01,WY,59870,50482.0,9388.0,73,19.0,719
2022-03-01,AZ,1997037,1765278.0,231759.0,4566,1560.0,28883
2020-10-01,WY,12507,10589.0,1918.0,361,60.0,87
2021-02-01,NJ,761498,678306.0,83192.0,3047,454.0,22784
2021-04-01,SC,558540,469884.0,88656.0,980,317.0,9179
2020-08-01,NJ,190717,,,360,48.0,15916
2021-04-01,VA,623881,487107.0,136774.0,1542,482.0,10287
2021-03-01,DC,43034,,,142,0.0,1047
2020-05-01,LA,38907,,,305,0.0,2740
2021-09-01,MN,699966,,,930,162.0,8191
2021-11-01,MN,866055,,,4820,1464.0,9249
2020-04-01,RI,1007,,,147,0.0,27
2020-08-01,LA,137918,,,1181,0.0,4507
2020-08-01,DC,12807,,,54,0.0,591
2021-05-01,OR,198689,198689.0,0.0,333,0.0,2622
2021-01-01,KY,362959,282361.0,80598.0,2369,823.0,6151
2020-06-01,LA,54769,,,0,0.0,3190
2021-05-01,MN,598327,,,596,71.0,7456
2021-05-01,DC,48822,,,19,0.0,1131
2020-11-01,WY,19374,16518.0,2856.0,132,56.0,127
2020-12-01,FSM,0,0.0,0.0,0,0.0,0
2020-04-01,NJ,47437,,,3021,,1504
2020-10-01,OR,38525,36805.0,1720.0,365,0.0,611
2022-03-01,VA,1654141,1180660.0,473481.0,0,0.0,19258
2020-06-01,AZ,28296,27998.0,298.0,618,298.0,1070
2020-11-01,SC,218803,203551.0,15252.0,1134,66.0,4357
2020-07-01,NJ,176015,,,394,36.0,15479
2021-11-01,LA,765766,,,470,200.0,14708
2020-07-01,DC,10447,,,12,0.0,557
2021-12-01,SC,937355,751568.0,185787.0,1273,407.0,14494
2020-11-01,KY,115103,95624.0,19479.0,1789,506.0,2118
2022-01-01,OR,449267,449267.0,0.0,7619,0.0,5728
